title,address,operation,contact,location_detail,hashtag,menu
어거스트치킨 본점,서울 서초구 방배로 140 인산빌딩 1층 (우)06664,매일 15:00 ~ 02:00,,02-3486-8292 대표번호,[],"['추천\n옛날 통닭(빠!!식!!)\n24,000\n겉은 빠삭!! 속은 촉촉한~ 겉바속촉 치킨의 끝판왕. 어거스트치킨의 시그니처.', '추천\n청양크리스피 치킨\n20,000\n한번 맛보면 계속 생각나는, 중독되는 강렬한 매운 맛의 바삭한 청양크리스피치킨.', '1.4K 혼자 먹지 마세요\n28,900\n다양한 맛을 푸짐한 양으로 즐기는 순살 치킨, 여러명이서 같이 드시기를 추천(3~4인분)', '순살크리스피 치킨\n20,000\n남녀노소 누구나 부담없이 즐기는 부드러운 안심살과 포테이토의 완벽한 콜라보.', '쉑쉑 (shake shake) 치킨\n20,000\n담백한 어니언 소스에 푹 빠진 부드러운 순살 치킨.', '순살 파닭\n20,000\n새콤달콤 파닭 소스와 신선한 파가 듬뿍 어우러진 순살 치킨.', '고추간장 순살 치킨\n20,000\n달달하고 짭쪼름한 간장 베이스에 청양고추의 은은한 매콤함까지!', '고추간장 후라이드 치킨\n21,000\n달달하고 짭쪼름한 간장 베이스에 청양고추의 은은한 매콤함까지! (뼈있는)', '순살 스윗 치킨\n20,000\n매콤달콤 양념 소스와 부드럽고 촉촉한 순살에 쫀득한 떡까지 더해진 순살 치킨.', '양념 치킨\n21,000\n매콤달콤 양념이 듬뿍~ 오리지날 양념 치킨. (뼈있는)', '불닭\n20,000\n불닭볶음면의 치킨 버전!! 눈물나게 매운 순살 치킨.', '오리지날 윙&봉\n20,000\n매콤한 시즈닝이 들어간 야들야들한 식감과 중독적인 맛의 윙과봉.', '골뱅이\n21,000\n최상급 을지로 골뱅이와 쫀득한 쫄면에 새콤달콤 특제 소스가 더해진 골뱅이.', '국물 떡볶이\n12,000\n입에 착착 감기는 매콤하고 달달한 국물 떡볶이.', '케이준 치킨 샐러드\n14,000\n바삭한 치킨 텐더와 아삭한 채소에 감칠맛 나는 머스타드 소스가 더해진 가벼운 맥주 안주.', '불똥집\n12,000\n부드럽고 쫄깃한 근위에 화끈한 불닭소스가 더해져 맛있게 매운 불똥집.', '전기 통닭\n19,000\n어거스트 치킨 만의 노하우로 기름기를 쪽 뺀 통닭과 특제 마늘 소스.', '후라이드\n20,000\n풍부한 육즙으로 부드러운 속살이 일품인 어거스트 후라이드 치킨.']"
파아람,서울 서초구 동광로12길 120 (우)06568,,02-3477-2588,#제로페이,['#제로페이'],"['산목련꽃차\n12,000', '발효목련꽃차\n12,000', '백목련꽃차\n9,000', '골담초꽃차\n7,000', '금어초꽃차\n7,000']"
아티제 사당파스텔시티점,서울 서초구 방배천로 11 SK리더스뷰 (우)06693,매일 08:30 ~ 22:00,,02-3472-2155 대표번호,[],"['로열자몽티\n6,700', '바닐라 라떼\n5,900', '카페라떼\n5,400', '카페 아메리카노\n4,900', '카푸치노\n5,400', '캐러멜 마끼아또\n6,300', '스패니쉬라떼\n5,900', '리얼스퀴즈 오렌지에이드\n6,700', '리얼스퀴즈 레몬에이드\n6,700', '리얼후르츠 토마토주스\n7,800', '그린티\n5,800', '얼그레이\n5,800', '루이보스\n5,800', '페퍼민트\n5,800', '애플밀크티\n6,200', '제주 말차 라떼\n6,200', '얼그레이 프라페\n7,000', '에스프레소 프라페\n6,000', '치즈 크루아상\n3,500', '아티제 클럽샌드위치\n5,200']"
산천칡냉면전문,서울 동작구 사당로12길 2 2층 (우)07009,"화~일 11:30 ~ 19:50
닫기",02-3472-2849,#안심식당 #제로페이,"['#안심식당', '#제로페이']",[]
봉빌렛,서울 동작구 사당로30길 25 메종슈에뜨이수 1층 101호 (우)07013,"월,화,수,목,일 19:00 ~ 02:00
닫기",,010-4917-3488 대표번호,[],"['갓파더\n18,000', '맨하탄\n19,000', '러스티네일\n18,000', '올드패션드\n18,000', '위스키샤워\n18,000']"
본죽 사당점,서울 동작구 동작대로 43 호진빌딩 1층 (우)07015,매일 10:00 ~ 22:00,,02-3474-4949 대표번호,[],"['단호박죽\n10,500', '낙지김치죽\n11,000', '삼계죽\n12,000', '전복죽\n13,000', '쇠고기야채죽\n11,500', '신짬뽕죽\n11,500', '새우죽\n9,500', '매생이굴죽\n11,500', '단팥죽\n10,500', '녹두죽\n9,000']"
신채정샤브수끼칼국수,서울 동작구 동작대로27길 16-7 2층 (우)07008,,,,[],[]
이고집쭈꾸미 사당직영점,서울 서초구 방배천로2길 39-14 (우)06693,"월~금 11:30 ~ 23:00
닫기",02-585-5879,#봄제철음식 #제로페이,"['#봄제철음식', '#제로페이']","['이고집쭈꾸미 (1인분)\n11,000', '삼겹쭈꾸미 (1인분)\n13,000', '차돌쭈꾸미 (1인분)\n15,000', '새우주구미 (1인분)\n13,000', '치즈퐁듀\n5,000']"
정정아식당 이수역점,서울 서초구 동작대로 108 방배디오슈페리움2차 1층 (우)06568,,,,[],"['2인세트\n39,000\n닭볶음탕 (소)+왕꼬막무침+파전+음료1', '닭볶음탕 (소)\n18,000', '코다리 구이\n15,000', '꼬막\n17,000', '왕꼬막 무침\n17,000']"
아트메이저,서울 서초구 서초대로 114 1층 (우)06664,"월~금 08:30 ~ 22:00
닫기",02-521-6239,#갤러리카페 #북카페 #핸드드립전문점,"['#갤러리카페', '#북카페', '#핸드드립전문점']","['코코넛라떼\n6,500', '말차커피라떼\n6,500', '아메리카노\n4,500', '카페라떼\n5,000', '바닐라라떼\n5,500']"
카페희다 사당점,서울 동작구 동작대로 49 1층 (우)07014,"월~금 08:30 ~ 22:30
닫기",070-4833-5001,#데이트코스 #레트로풍 #빈티지분위기 #앤틱한 #카카오페이,"['#데이트코스', '#레트로풍', '#빈티지분위기', '#앤틱한', '#카카오페이']","['고소한아메리카노\n3,300', '고소한라떼\n3,800', '추천\n바닐라빈라떼\n4,300', '카페모카\n4,800', '추천\n생딸기우유\n7,500', '생블루베리우유\n7,500', '생초코우유\n7,500', '커피우유\n6,000', '홍차우유(밀크티)\n6,000', '제주유기농말차우유\n6,000', '미숫가루우유\n6,000', '바닐라빈우유\n6,000', '흑임자우유\n6,000']"
육대장 이수역점,서울 동작구 동작대로31길 17 1층 (우)06997,매일 11:00 ~ 22:00,02-534-6484,#안심식당 #혼밥 #제로페이,"['#안심식당', '#혼밥', '#제로페이']",[]
교촌치킨 사당1호점,서울 동작구 사당로23길 2 1층 (우)07006,매일 12:00 ~ 24:00,,"02-3477-9945 대표번호
다른 번호",[],"['교촌오리지날\n19,000', '교촌콤보\n22,000', '교촌윙\n22,000', '교촌허니오리지날\n19,000', '교촌허니콤보\n23,000', '교촌레드오리지날\n20,000', '교촌레드콤보\n23,000', '교촌레드윙\n23,000', '교촌반반오리지날\n20,000', '교촌반반콤보\n23,000', '교촌반반윙\n23,000', '교촌살살후라이드\n20,000', '교촌순살(R)\n22,000', '교촌레드순살(R)\n23,000', '교촌반반순살\n23,000', '교촌레허반반순살\n23,000', '교촌리얼후라이드\n20,000', '교촌허니순살(R)\n23,000', '블랙시크릿오리지날\n20,000', '방콕점보윙(R)\n22,000']"
아웃백스테이크하우스 사당파스텔시티점,서울 서초구 방배천로 11 4층 401호 (우)06693,"매일 11:00 ~ 22:00
닫기",,02-884-4761 대표번호,[],"['홈파티 4인세트 2\n150,900\n갈릭립아이 스테이크+짐붐바 스테이크+베이비 백립+투움바 파스타+골드코스트코코넛슈림프+양송이수프4\n스테이크 사이드는 골드코스트코코넛슈림프로 제공됩니다.', '짐붐바 스테이크 3인세트\n85,900\n짐붐바 스테이크+카카두 김치 그릴러+투움바 파스타+오지치즈후라이즈(M)+양송이수프3\n스테이크 사이드는 오지치즈후라이즈(M)으로 제공됩니다.', '갈릭립아이 스테이크 2인세트\n70,900\n갈릭립아이 스테이크+투움바 파스타+오지치즈후라이즈(M)+양송이수프2\n스테이크 사이드는 오지치즈후라이즈(M)으로 제공됩니다.', '카카두 김치 그릴러 2인세트\n55,900\n카카두 김치 그릴러+투움바 파스타+양송이수프2', '투움바 파스타\n25,900\n최고급 파마산 치즈와 새우, 양송이를 함께 볶아 깊고 진한 크림소스 파스타', '오지치즈후라이즈(미듐)\n10,900\n두툼한 감자튀김에 체다체즈, 잭치즈를 듬뿍 녹여 베이컨을 뿌린 메뉴']"
조개랑통골뱅이,서울 동작구 동작대로25길 20 (우)07008,,,예약가능,[],"['홍어 삼합(대)\n50,000\n홍어, 수육, 묵은지', '생통골뱅이 탕/찜/사시미/무침 (2인)\n35,000', '생통골뱅이 탕/찜/사시미/무침 (4인)\n70,000', '골뱅이 삼합(대)\n75,000', '문어 삼합(대)\n75,000']"
이디야커피 사당점,서울 동작구 동작대로 45 (우)07014,"월~금 08:00 ~ 23:00
닫기",,02-587-9105 대표번호,[],"['콜드브루 니트로', '민트모카', '바닐라 라떼', '카라멜 마끼아또', '카페 라떼', '카페 아메리카노', '카페모카', '카푸치노', '화이트 초콜릿 모카', '콜드브루라떼', '콜드브루 화이트 비엔나', '이곡라떼', '디카페인 콜드브루 아메리카노', '애플루이보스티', '제주호지차라떼', '연유밀크티']"
프랭크버거 이수역점,서울 서초구 동작대로 138 소방빌딩 1층 (우)06567,매일 11:00 ~ 21:00,,02-595-0709 대표번호,[],"['쉬림프 버거\n4,700', '머쉬룸 버거\n8,300', 'JG버거\n9,300', '프랭크 버거\n4,300', '치즈버거\n5,300', '베이컨 치즈버거\n6,700', '더블 치즈버거\n7,700', 'JG치즈스틱\n2,500', '프렌치 프라이\n2,000', '치즈 프렌치 프라이\n3,500', '버팔로윙봉 순한맛(윙2+봉2)\n4,900', '버팔로윙봉 매운맛(윙2+봉2)\n5,300', '치즈스틱\n2,500', '스파이시 텐더\n2,500', '더 치즈볼\n2,500', '통가슴살 후라이드\n3,500', '바닐라 밀크 쉐이크\n3,800', '아메리카노\n2,000']"
명인등심 방배점,서울 서초구 서초대로 87 1층 (우)06573,"매일 11:00 ~ 22:00
매일 휴게시간 14:00 ~ 17:00
닫기",02-591-3888,#점심식사 #점심특선 #제로페이,"['#점심식사', '#점심특선', '#제로페이']","['두툼살치살\n38,000', '특등심\n32,000', '육회\n28,000', '주물럭\n28,000', '등심된장죽\n6,000']"
꼼 이수본점,"서울 동작구 동작대로27나길 21 두원상가 110,111호 (우)07008",,,,[],"['등갈비(250g)\n14,000\n2인이상', '꼼장어(200g)\n11,000', '갈비살(170g)\n16,000', '닭발(250g)\n12,000', '쭈꾸미(250g)\n11,000']"
타누키돈부리 이수역점,서울 동작구 동작대로27가길 14 (우)07008,"월,화,목,금,토,일 11:00 ~ 22:30
닫기",02-537-5347,#제로페이,['#제로페이'],"['가츠동\n7,000', '네기가츠동\n7,500', '김치가츠동\n8,000', '에비가츠동\n8,500', '연어뱃살덮밥\n12,500']"
강남동태찜,서울 서초구 방배천로2길 31 지상 2층 (우)06693,"매일 10:00 ~ 23:00
닫기",02-598-6060,#점심식사 #점심특선 #친목모임 #회식장소 #제로페이,"['#점심식사', '#점심특선', '#친목모임', '#회식장소', '#제로페이']","['8色해물찜(소)\n48,000', '아구찜(소)\n38,000', '코다리찜(소)\n38,000', '동태찜(소)\n32,000', '동태해물전골(소)\n39,000']"
브로스키친,서울 서초구 방배천로18길 32 1층 (우)06677,,,,[],[]
마실,서울 동작구 사당로 215 서림빌딩 1층 115~118호 (우)07004,"화~토 11:00 ~ 22:00
닫기",,02-596-5260 대표번호,[],[]
명동참치,서울 동작구 동작대로1길 18 2층 (우)07025,"매일 11:30 ~ 22:30
닫기",02-2055-0011,#점심식사 #점심특선 #친목모임 #코스요리 #회식장소 #제로페이,"['#점심식사', '#점심특선', '#친목모임', '#코스요리', '#회식장소', '#제로페이']","['명동특정식\n25,000\n점심메뉴', '명동정식\n20,000\n점심메뉴', '특초밥\n25,000\n점심메뉴', '초밥\n20,000\n점심메뉴', '특회덮밥\n20,000\n점심메뉴', '회덮밥\n10,000\n점심메뉴', '우동정식\n6,000\n점심식사', '알밥정식\n6,000\n점심식사', '오도로\n120,000', '명동스페셜\n80,000', '특 스페셜\n50,000', '스페셜\n35,000']"
대나무집,서울 동작구 동작대로27나길 34 (우)07008,,,,[],"['수육\n25,000', '무침\n25,000', '옻닭\n50,000', '갈비전골(1인)\n27,000', '무침(1인)\n24,000']"
담양죽순추어탕,서울 관악구 남부순환로 2082-37 (우)08806,매일 11:00 ~ 22:00 (포장은 10:00부터),02-597-0036,#건강식 #상견례 #코스요리 #혼밥 #회식장소 #제로페이,"['#건강식', '#상견례', '#코스요리', '#혼밥', '#회식장소', '#제로페이']","['죽순추어탕\n11,000', '죽순통추어탕\n13,000', '죽순추어매운탕 (중)\n29,000', '죽순추어숙회\n30,000', '죽순추어튀김\n16,000']"
